TU_ID	start	stop	tss	strand	rho_dependent	sigma
TU0_13456_from_RpoD_mono	2007845	2008513	None	+	True	RpoD_mono
TU00418_from_RPOH_MONOMER	12144	15298	12144	+	True	RpoH_mono
TU0_14042_from_RpoD_mono	3992515	3995922	3992515	+	True	RpoD_mono
TU00282_from_RPOS_MONOMER	3653278	3654814	3654814	-	True	RpoS_mono
TU00282_from_RpoD_mono	3653278	3654814	3654814	-	True	RpoD_mono
TU00349_with_TERM84_from_RpoD_mono	3437603	3440587	3440587	-	False	RpoD_mono
TU00013_from_RpoD_mono	807191	808515	808515	-	True	RpoD_mono
TU0_4502_from_RpoD_mono	4305806	4311160	4311160	-	True	RpoD_mono
TU0_3144_from_RPOS_MONOMER	3488883	3489670	3489670	-	True	RpoS_mono
TU0_8747_from_RpoD_mono	2940940	2941167	None	-	True	RpoD_mono
TU0_13697_from_RPOH_MONOMER	2770858	2771180	None	-	True	RpoH_mono
TU0_8817_from_RpoD_mono	3837198	3838040	3838040	-	True	RpoD_mono
TU0_8587_from_RpoD_mono	3634231	3635433	None	-	True	RpoD_mono
TU0_13399_from_RpoD_mono	1862806	1863748	1863748	-	True	RpoD_mono
TU0_12797_from_RpoD_mono	27293	28207	None	+	True	RpoD_mono
TU0_14244_from_RpoD_mono	1306812	1306985	None	+	True	RpoD_mono
TU00359_with_SPEDT1_from_RpoD_mono	134756	136940	136940	-	False	RpoD_mono
TU0_7421_with_TERM0741_from_RPOS_MONOMER	2506446	2507483	2507483	-	False	RpoS_mono
TU0_7421_with_TERM0741_from_RpoD_mono	2506446	2507483	2507483	-	False	RpoD_mono
TU0_14654_from_RpoD_mono	2904665	2907735	2907735	-	True	RpoD_mono
TU0_14562_from_RpoD_mono	4395123	4402327	4395123	+	True	RpoD_mono
TU0_13590_from_RpoD_mono	2420671	2421561	None	-	True	RpoD_mono
TU0_8327_from_RpoD_mono	3213749	3214560	3214560	-	True	RpoD_mono
TU0_8826_from_RpoD_mono	1107007	1108164	None	-	True	RpoD_mono
TU0_7182_from_RpoD_mono	3851141	3851215	3851215	-	True	RpoD_mono
TU0_8659_from_RpoD_mono	3290497	3291357	None	-	True	RpoD_mono
TU_8434_from_RPOE_MONOMER	3830242	3834687	3834687	-	True	RpoE_mono
TU0_13065_from_RpoD_mono	877471	877854	None	+	True	RpoD_mono
TU0_6486_from_RpoD_mono	921589	921899	921899	-	True	RpoD_mono
TU0_13289_from_RpoD_mono	1570431	1573226	None	-	True	RpoD_mono
TU7_from_RpoD_mono	1461533	1463085	1461533	+	True	RpoD_mono
TU00487_from_RpoD_mono	3342684	3346260	3342684	+	True	RpoD_mono
TU0_13228_from_RpoD_mono	1415862	1416253	None	-	True	RpoD_mono
TU0_14466_from_RPOH_MONOMER	433728	436331	433728	+	True	RpoH_mono
TU00078_from_RpoD_mono	2885600	2889986	2889986	-	True	RpoD_mono
TU0_13834_from_RpoD_mono	3167306	3167698	None	-	True	RpoD_mono
TU0_14238_from_RpoD_mono	2263063	2263317	None	-	True	RpoD_mono
TU0_14313_from_RpoD_mono	2869323	2870512	None	-	True	RpoD_mono
TU0_14806_from_EG11355_MONOMER	173602	174941	174941	-	True	FliA_mono
TU0_8519_from_RpoD_mono	4275950	4276089	4276089	-	True	RpoD_mono
TU0_14186_from_RpoD_mono	4505489	4506640	None	-	True	RpoD_mono
TU0_13936_from_RpoD_mono	3576973	3577668	None	-	True	RpoD_mono
TU0_13583_from_RpoD_mono	2410699	2411154	None	-	True	RpoD_mono
TU00234_with_ACRFT1_from_RpoD_mono	3411886	3416199	None	+	False	RpoD_mono
TU0_4504_from_RpoD_mono	4305806	4311155	4311155	-	True	RpoD_mono
TU0_12935_from_RpoD_mono	466636	467454	None	+	True	RpoD_mono
TU0_3145_from_RpoD_mono	2998279	3001990	2998279	+	True	RpoD_mono
TU0_14672_from_RpoD_mono	4368806	4370694	4368806	+	True	RpoD_mono
TU305_with_TERM0_1047_from_RpoD_mono	1266122	1268290	1266122	+	False	RpoD_mono
TU0_13135_from_RpoD_mono	1152523	1156797	None	+	True	RpoD_mono
TU0_13293_from_RpoD_mono	1584844	1585758	None	-	True	RpoD_mono
TU0_13530_from_RpoD_mono	2223066	2223653	None	-	True	RpoD_mono
TU0_14113_from_RpoD_mono	4238802	4240277	None	-	True	RpoD_mono
TU0_14374_from_RpoD_mono	3453504	3464242	3453504	+	True	RpoD_mono
TU00149_from_RpoD_mono	2474716	2475768	2475768	-	True	RpoD_mono
TU0_8368_from_RpoD_mono	2061412	2063996	2063996	-	True	RpoD_mono
TU0_13759_from_RpoD_mono	2985558	2986190	None	+	True	RpoD_mono
TU0_13989_from_RpoD_mono	3760206	3765202	None	+	True	RpoD_mono
TU0_13929_from_RPOH_MONOMER	3526691	3527771	None	+	True	RpoH_mono
TU00351_from_RpoD_mono	2742205	2744276	2744276	-	True	RpoD_mono
TU0_12926_from_RpoD_mono	451294	452769	None	-	True	RpoD_mono
TU0_7441_from_RpoD_mono	1290628	1291588	1290628	+	True	RpoD_mono
TU0_12998_from_RpoD_mono	644340	645803	None	-	True	RpoD_mono
TU0_13457_from_RpoD_mono	2008624	2009103	None	+	True	RpoD_mono
TU0_7201_from_RpoD_mono	2666028	2666986	2666986	-	True	RpoD_mono
TU00419_with_TERM58_from_RpoD_mono	455870	457979	455870	+	False	RpoD_mono
TU0_8818_from_RpoD_mono	1532048	1532893	None	+	True	RpoD_mono
TU0_13639_from_RpoD_mono	2580925	2581500	None	-	True	RpoD_mono
TU0_8328_from_RpoD_mono	2166736	2167635	None	+	True	RpoD_mono
TU0_8588_from_RpoD_mono	3669315	3669917	None	-	True	RpoD_mono
TU0_13877_from_RpoD_mono	3298277	3299390	3299390	-	True	RpoD_mono
TU0_14043_from_RpoD_mono	4000442	4001216	None	-	True	RpoD_mono
TU00283_from_RpoD_mono	3984709	3988789	None	-	True	RpoD_mono
TU0_12871_from_RpoD_mono	291546	292172	None	-	True	RpoD_mono
TU0_13343_from_RpoD_mono	1670844	1671525	None	-	True	RpoD_mono
TU00014_from_RpoD_mono	2242800	2244964	2244964	-	True	RpoD_mono
TU0_6501_from_RpoD_mono	3779764	3780704	3780704	-	True	RpoD_mono
TU0_8748_from_RpoD_mono	3002030	3003869	3003869	-	True	RpoD_mono
TU0_13698_from_RpoD_mono	2771340	2773043	None	+	True	RpoD_mono
TU0_4521_with_TERM0201_from_RpoD_mono	3575645	3576841	3576841	-	False	RpoD_mono
TU0_13400_from_RpoD_mono	1863750	1864530	1864530	-	True	RpoD_mono
TU0_12799_from_RPON_MONOMER	45592	47138	45592	+	True	RpoN_mono
TU0_3161_from_RpoD_mono	770425	773404	770425	+	True	RpoD_mono
TU00360_from_RpoD_mono	716169	719683	None	-	True	RpoD_mono
TU0_14811_from_RpoD_mono	2763916	2765013	2763916	+	True	RpoD_mono
TU0_8660_from_RPOH_MONOMER	3427258	3427812	None	+	True	RpoH_mono
TU0_13066_from_RpoD_mono	877965	879080	None	+	True	RpoD_mono
TU0_14656_from_RpoD_mono	3298277	3299323	3299323	-	True	RpoD_mono
TU00488_with_TERM71_from_RpoD_mono	3909833	3913349	3913349	-	False	RpoD_mono
TU0_8827_from_RpoD_mono	1616267	1616965	1616965	-	True	RpoD_mono
TU00079_with_TERM0_1111_from_RpoD_mono	2530399	2531446	2530399	+	False	RpoD_mono
TU0_14245_from_RpoD_mono	1067304	1067477	None	+	True	RpoD_mono
TU_8435_from_RPOE_MONOMER	638225	640541	638225	+	True	RpoE_mono
TU701_from_RPOS_MONOMER	2802585	2806146	2802585	+	True	RpoS_mono
TU701_from_RpoD_mono	2802585	2806146	2802585	+	True	RpoD_mono
TU0_14673_from_RpoD_mono	4368896	4370694	4368896	+	True	RpoD_mono
TU0_13229_from_RpoD_mono	1417180	1417480	None	-	True	RpoD_mono
TU0_14467_with_TERM0862_from_RpoD_mono	705222	707201	705222	+	False	RpoD_mono
TU0_14467_with_TERM0862_from_RPOH_MONOMER	705222	707201	705222	+	False	RpoH_mono
TU0_14563_from_RPOH_MONOMER	4397005	4402327	4397005	+	True	RpoH_mono
TU0_13591_from_RpoD_mono	2429044	2430964	None	-	True	RpoD_mono
TU0_7202_from_RpoD_mono	2667004	2671271	2667004	+	True	RpoD_mono
TU306_with_TERM0_1047_from_RpoD_mono	1267077	1268290	1267077	+	False	RpoD_mono
TU0_13136_from_RpoD_mono	1161108	1164908	None	+	True	RpoD_mono
TU0_14239_from_RpoD_mono	2261885	2263066	None	+	True	RpoD_mono
TU0_7461_with_TERM0761_from_RpoD_mono	2004139	2005698	2004139	+	False	RpoD_mono
TU00150_from_RpoD_mono	3243024	3244544	3243024	+	True	RpoD_mono
TU0_8521_from_RpoD_mono	2710918	2712252	None	+	True	RpoD_mono
TU0_13584_from_RpoD_mono	2415103	2416623	None	+	True	RpoD_mono
TU00235_with_TERM181_from_RpoD_mono	4336233	4338579	4338579	-	False	RpoD_mono
TU0_8329_from_RpoD_mono	2167717	2168163	None	-	True	RpoD_mono
TU00352_with_TERM72_from_RpoD_mono	3208668	3212984	3208668	+	False	RpoD_mono
TU0_13835_from_RpoD_mono	3170552	3171133	None	+	True	RpoD_mono
TU0_4522_with_TERM0201_from_RpoD_mono	3575645	3576885	3576885	-	False	RpoD_mono
TU0_14314_from_RpoD_mono	2868277	2869326	None	-	True	RpoD_mono
TU0_6503_from_RpoD_mono	2597901	2598500	2597901	+	True	RpoD_mono
TU0_3162_from_RpoD_mono	770436	773404	770436	+	True	RpoD_mono
TU0_14114_from_RpoD_mono	4248978	4250306	None	+	True	RpoD_mono
TU0_14375_from_RpoD_mono	3451530	3453517	3453517	-	True	RpoD_mono
TU0_13937_from_RpoD_mono	3577791	3578828	None	-	True	RpoD_mono
TU0_14188_from_RpoD_mono	4506981	4508156	None	+	True	RpoD_mono
TU0_8819_from_RPOH_MONOMER	2288444	2289169	2288444	+	True	RpoH_mono
TU0_8589_from_RpoD_mono	3716357	3717120	3717120	-	True	RpoD_mono
TU0_12936_from_RpoD_mono	467576	468065	467576	+	True	RpoD_mono
TU0_8373_from_RPOE_MONOMER	197026	208608	197026	+	True	RpoE_mono
TU0_13760_from_RpoD_mono	2986524	2987808	None	+	True	RpoD_mono
TU0_13930_from_RpoD_mono	3527796	3528674	None	+	True	RpoD_mono
TU0_14812_from_RpoD_mono	2764882	2765377	2764882	+	True	RpoD_mono
TU0_13531_from_RpoD_mono	2224531	2225292	None	-	True	RpoD_mono
TU0_13294_from_RpoD_mono	1585817	1588025	None	-	True	RpoD_mono
TU0_12927_from_RpoD_mono	452813	453391	None	-	True	RpoD_mono
TU0_12999_from_RpoD_mono	645854	651175	651175	-	True	RpoD_mono
TU0_14658_with_TERM84_from_RpoD_mono	3437603	3440517	3440517	-	False	RpoD_mono
TU00420_with_TERM0_1050_from_RPOS_MONOMER	3189738	3190024	3190024	-	False	RpoS_mono
TU0_14044_from_RpoD_mono	4001311	4002201	None	-	True	RpoD_mono
TU00284_from_RpoD_mono	1588878	1590506	1590506	-	True	RpoD_mono
TU0_7221_from_RpoD_mono	346081	347695	347695	-	True	RpoD_mono
TU00015_from_RpoD_mono	2242800	2244951	2244951	-	True	RpoD_mono
TU0_13990_from_RpoD_mono	3765244	3765945	None	+	True	RpoD_mono
TU0_8661_from_RpoD_mono	4013377	4014366	4014366	-	True	RpoD_mono
TU0_13067_from_RpoD_mono	881199	881957	None	-	True	RpoD_mono
TU00489_from_RpoD_mono	236913	237007	236913	+	True	RpoD_mono
TU0_8749_from_RpoD_mono	3039304	3040315	3039304	+	True	RpoD_mono
TU0_13699_from_RpoD_mono	2773941	2775804	None	+	True	RpoD_mono
TU0_13640_from_RpoD_mono	2581568	2583547	None	-	True	RpoD_mono
TU0_13401_from_RpoD_mono	1868409	1869884	None	+	True	RpoD_mono
TU0_12800_from_RpoD_mono	47246	49631	None	+	True	RpoD_mono
TU00080_from_RPOS_MONOMER	2459227	2460668	2459227	+	True	RpoS_mono
TU0_13878_from_RpoD_mono	3299507	3301389	None	+	True	RpoD_mono
TU00361_with_TERM0_1079_from_RpoD_mono	3374271	3375591	3375591	-	False	RpoD_mono
TU0_13344_from_RpoD_mono	1676451	1677395	None	+	True	RpoD_mono
TU0_12872_from_RpoD_mono	292444	294023	None	-	True	RpoD_mono
TU0_7501_with_TERM0782_from_RpoD_mono	2217682	2220142	2220142	-	False	RpoD_mono
TU0_14674_from_RpoD_mono	4368999	4370694	4368999	+	True	RpoD_mono
TU0_4523_with_TERM0201_from_RpoD_mono	3575645	3576903	3576903	-	False	RpoD_mono
TU0_8330_from_RpoD_mono	2039370	2040049	2039370	+	True	RpoD_mono
TU0_8828_from_RpoD_mono	409368	410276	None	+	True	RpoD_mono
TU0_3163_from_RpoD_mono	770591	773404	770591	+	True	RpoD_mono
TU341_with_TERM86_from_RpoD_mono	3307021	3316397	3316397	-	False	RpoD_mono
TU0_13137_from_RpoD_mono	1166822	1167361	None	+	True	RpoD_mono
TU_8438_from_RPOE_MONOMER	1984799	1985452	1984799	+	True	RpoE_mono
TU0_6504_with_TERM0862_from_RpoD_mono	705283	707201	705283	+	False	RpoD_mono
TU702_from_RpoD_mono	2802777	2806146	2802777	+	True	RpoD_mono
TU00151_from_FecI_mono	4508713	4514750	4514750	-	True	FecI_mono
TU0_13230_from_RpoD_mono	1417789	1418265	None	-	True	RpoD_mono
TU0_14468_from_RPOH_MONOMER	1187539	1189714	1189714	-	True	RpoH_mono
TU0_1424_from_RpoD_mono	104693	106456	104693	+	True	RpoD_mono
TU00353_with_TERM0923_from_RpoD_mono	1942243	1944048	1944048	-	False	RpoD_mono
TU00353_with_TERM0921_from_RpoD_mono	1942297	1944048	1944048	-	False	RpoD_mono
TU0_14813_from_RPOS_MONOMER	4105545	4106537	4105545	+	True	RpoS_mono
TU0_14813_from_RpoD_mono	4105545	4106537	4105545	+	True	RpoD_mono
TU0_14661_from_RpoD_mono	3472700	3474563	3474563	-	True	RpoD_mono
TU0_14246_from_RpoD_mono	641311	642549	None	+	True	RpoD_mono
TU0_8522_from_RpoD_mono	506428	506511	506428	+	True	RpoD_mono
TU0_7262_from_RpoD_mono	817200	818970	817200	+	True	RpoD_mono
TU0_13585_from_RpoD_mono	2416656	2417198	None	-	True	RpoD_mono
TU00236_from_RpoD_mono	4391700	4402327	4391700	+	True	RpoD_mono
TU0_8820_from_RpoD_mono	3212989	3213495	None	-	True	RpoD_mono
TU0_8590_from_RpoD_mono	3723910	3724905	None	+	True	RpoD_mono
TU0_14565_from_RpoD_mono	4397075	4402327	4397075	+	True	RpoD_mono
TU0_13592_from_RpoD_mono	2436964	2438142	None	-	True	RpoD_mono
TU0_14376_from_RpoD_mono	3451530	3453541	3453541	-	True	RpoD_mono
TU0_14115_from_RpoD_mono	4254631	4255028	4254631	+	True	RpoD_mono
TU0_13761_from_RpoD_mono	2988576	2989022	None	+	True	RpoD_mono
TU0_4525_from_RpoD_mono	2820161	2821841	2821841	-	True	RpoD_mono
TU0_3202_from_RpoD_mono	3037844	3038398	3037844	+	True	RpoD_mono
TU0_13931_from_RpoD_mono	3534834	3535310	None	+	True	RpoD_mono
TU0_8662_from_RpoD_mono	4425792	4426118	None	+	True	RpoD_mono
TU0_12928_from_RpoD_mono	454217	455655	454217	+	True	RpoD_mono
TU0_13068_from_RpoD_mono	884169	884453	None	-	True	RpoD_mono
TU0_7521_from_RpoD_mono	4157413	4158825	4158825	-	True	RpoD_mono
TU0_13000_from_RpoD_mono	651207	653765	651207	+	True	RpoD_mono
TU0_13836_from_RpoD_mono	3171164	3171478	None	+	True	RpoD_mono
TU0_13459_from_RpoD_mono	2010025	2010375	None	-	True	RpoD_mono
TU00490_from_RpoD_mono	262065	262170	262065	+	True	RpoD_mono
TU0_14315_from_RpoD_mono	2104084	2106353	None	-	True	RpoD_mono
TU00421_from_RpoD_mono	2729622	2732227	2732227	-	True	RpoD_mono
TU00421_from_RPOH_MONOMER	2729622	2732227	2732227	-	True	RpoH_mono
TU0_8331_from_RpoD_mono	1736890	1737822	None	-	True	RpoD_mono
TU0_13940_from_RpoD_mono	3579886	3582204	None	+	True	RpoD_mono
TU0_14045_from_RpoD_mono	4002253	4002747	4002747	-	True	RpoD_mono
TU00081_from_RpoD_mono	85597	87848	85597	+	True	RpoD_mono
TU00285_from_RpoD_mono	2087988	2095249	2087988	+	True	RpoD_mono
TU0_12937_from_RpoD_mono	468095	471641	None	+	True	RpoD_mono
TU0_14675_from_RpoD_mono	1746771	1752666	1752666	-	True	RpoD_mono
TU00016_from_RpoD_mono	3989022	3991722	3989022	+	True	RpoD_mono
TU0_6505_from_RpoD_mono	4049966	4051441	4049966	+	True	RpoD_mono
TU0_13532_from_RpoD_mono	2225345	2226433	None	-	True	RpoD_mono
TU0_13295_from_RpoD_mono	1588381	1588560	None	-	True	RpoD_mono
TU0_8750_from_RpoD_mono	3092122	3093102	None	-	True	RpoD_mono
TU0_13700_from_RpoD_mono	2776168	2780748	None	-	True	RpoD_mono
TU0_7281_from_RpoD_mono	3427788	3429984	None	-	True	RpoD_mono
TU343_with_METYT2_from_RpoD_mono	3316053	3316319	3316319	-	False	RpoD_mono
TU343_with_METYT1_from_RpoD_mono	3316094	3316319	3316319	-	False	RpoD_mono
TU0_13402_from_RpoD_mono	1870065	1871555	None	+	True	RpoD_mono
TU0_13138_from_RpoD_mono	1168635	1169640	1169640	-	True	RpoD_mono
TU0_12801_from_RpoD_mono	57364	58179	None	+	True	RpoD_mono
TU00362_from_RPOE_MONOMER	50380	54702	None	-	True	RpoE_mono
TU0_14814_with_TERM0902_from_RpoD_mono	3069453	3070670	3070670	-	False	RpoD_mono
TU0_13991_from_RpoD_mono	3766200	3766661	None	+	True	RpoD_mono
TU0_14662_from_RpoD_mono	3929204	3931207	3929204	+	True	RpoD_mono
TU00152_from_RPON_MONOMER	4295242	4297430	4297430	-	True	RpoN_mono
TU0_8829_from_RpoD_mono	4516550	4516825	None	+	True	RpoD_mono
TU0_13641_from_RpoD_mono	2583753	2585453	None	+	True	RpoD_mono
TU00354_with_TERM0_1043_from_RpoD_mono	4175200	4176379	4175200	+	False	RpoD_mono
TU_8439_from_RpoD_mono	3041684	3043123	None	+	True	RpoD_mono
TU0_4545_from_RpoD_mono	787020	791400	791400	-	True	RpoD_mono
TU0_13879_from_RpoD_mono	3301470	3302477	None	+	True	RpoD_mono
TU704_from_RpoD_mono	2802621	2806146	2802621	+	True	RpoD_mono
TU0_3301_from_RpoD_mono	3878171	3879864	3879864	-	True	RpoD_mono
TU0_12873_from_RpoD_mono	294363	294803	None	-	True	RpoD_mono
TU0_13345_from_RpoD_mono	1677581	1679722	None	+	True	RpoD_mono
TU0_13231_from_RpoD_mono	1418389	1421668	None	+	True	RpoD_mono
TU0_8821_from_RpoD_mono	4584972	4585886	None	+	True	RpoD_mono
TU0_8591_from_RpoD_mono	3749151	3749891	None	-	True	RpoD_mono
TU0_14469_from_RPOH_MONOMER	2876591	2876937	2876937	-	True	RpoH_mono
TU0_14240_from_RpoD_mono	1970763	1970840	None	+	True	RpoD_mono
TU0_7541_from_RpoD_mono	2481653	2485989	2481653	+	True	RpoD_mono
TU0_8523_from_RpoD_mono	506510	507304	None	-	True	RpoD_mono
TU0_13586_from_RpoD_mono	2417256	2417810	None	-	True	RpoD_mono
TU00237_from_RpoD_mono	118733	120135	None	+	True	RpoD_mono
TU0_8332_from_RpoD_mono	1734145	1735314	None	-	True	RpoD_mono
TU0_7282_from_RpoD_mono	3430458	3431708	3431708	-	True	RpoD_mono
TU0_8663_from_RpoD_mono	4426102	4426842	4426842	-	True	RpoD_mono
TU0_13069_from_RpoD_mono	884539	886562	None	-	True	RpoD_mono
TU0_6506_from_RpoD_mono	2637323	2638664	2638664	-	True	RpoD_mono
TU0_14116_from_RpoD_mono	4257260	4257469	None	+	True	RpoD_mono
TU0_14377_from_RpoD_mono	3451530	3453532	3453532	-	True	RpoD_mono
TU00491_from_RpoD_mono	563926	564022	563926	+	True	RpoD_mono
TU0_13762_from_RpoD_mono	2989290	2989781	None	+	True	RpoD_mono
TU0_8380_from_RpoD_mono	1755320	1755681	1755320	+	True	RpoD_mono
TU0_14676_from_RPOS_MONOMER	900089	903038	903038	-	True	RpoS_mono
TU00082_from_RpoD_mono	550750	552365	552365	-	True	RpoD_mono
TU0_13932_from_RpoD_mono	3535407	3537728	None	+	True	RpoD_mono
TU0_14567_from_RPOH_MONOMER	4398311	4402327	None	+	True	RpoH_mono
TU0_13593_from_RpoD_mono	2441913	2446462	None	-	True	RpoD_mono
TU0_14816_from_RpoD_mono	3068187	3070670	3070670	-	True	RpoD_mono
TU0_12931_from_RpoD_mono	463161	463532	None	+	True	RpoD_mono
TU0_13001_from_RpoD_mono	656473	656724	656473	+	True	RpoD_mono
TU0_14663_from_RpoD_mono	3929288	3931207	3929288	+	True	RpoD_mono
TU0_13460_from_RPOS_MONOMER	2024347	2026041	None	-	True	RpoS_mono
TU00423_with_TERM0_1129_from_RpoD_mono	2654528	2657546	2657546	-	False	RpoD_mono
TU0_4562_with_TERM64_from_RpoD_mono	4343654	4347114	4347114	-	False	RpoD_mono
TU0_3302_from_RpoD_mono	3878171	3879884	3879884	-	True	RpoD_mono
TU344_with_ARCAT1_from_RpoD_mono	4637562	4638531	4638531	-	False	RpoD_mono
TU0_13140_from_RpoD_mono	1173315	1174388	None	-	True	RpoD_mono
TU0_14046_with_TERM0_1113_from_RpoD_mono	4002837	4003859	4002837	+	False	RpoD_mono
TU00286_from_RpoD_mono	4578091	4581071	None	-	True	RpoD_mono
TU00017_with_TERM88_from_RpoD_mono	4614702	4619682	4614702	+	False	RpoD_mono
TU00153_with_TERM0801_from_RPON_MONOMER	2840499	2848483	2848483	-	False	RpoN_mono
TU0_8752_from_RpoD_mono	3132153	3132845	None	+	True	RpoD_mono
TU0_13837_from_RpoD_mono	3171526	3175932	None	-	True	RpoD_mono
TU0_14316_from_RpoD_mono	3694020	3694208	None	-	True	RpoD_mono
TU0_13403_from_RpoD_mono	1871598	1872101	None	+	True	RpoD_mono
TU0_12802_from_RpoD_mono	58474	59279	None	+	True	RpoD_mono
TU0_14190_from_RpoD_mono	4517361	4518347	None	-	True	RpoD_mono
TU0_13941_from_RpoD_mono	3582782	3583066	None	+	True	RpoD_mono
TU00363_from_RpoD_mono	2866915	2868708	2868708	-	True	RpoD_mono
TU00355_from_RpoD_mono	3756040	3759320	3759320	-	True	RpoD_mono
TU0_12938_from_RpoD_mono	475672	475785	None	+	True	RpoD_mono
TU0_7561_from_RPOS_MONOMER	2481663	2485989	2481663	+	True	RpoS_mono
TU0_7301_from_RpoD_mono	3677442	3678371	None	+	True	RpoD_mono
TU0_13533_from_RpoD_mono	2226571	2226708	None	-	True	RpoD_mono
TU0_13296_from_RpoD_mono	1590689	1592089	None	-	True	RpoD_mono
TU0_8822_from_RpoD_mono	3520848	3523445	3520848	+	True	RpoD_mono
TU0_8334_from_RpoD_mono	854047	854967	None	-	True	RpoD_mono
TU0_8830_from_RpoD_mono	4500126	4501454	None	-	True	RpoD_mono
TU0_8592_from_RpoD_mono	3750015	3750989	None	+	True	RpoD_mono
TU_8441_from_RpoD_mono	4429344	4430032	4430032	-	True	RpoD_mono
TU0_6507_with_TERM0841_from_RPOS_MONOMER	1811838	1814306	1811838	+	False	RpoS_mono
TU721_from_RpoD_mono	889719	889999	889999	-	True	RpoD_mono
TU0_13992_from_RpoD_mono	3768266	3769767	None	-	True	RpoD_mono
TU0_13232_from_RpoD_mono	1421424	1421609	None	+	True	RpoD_mono
TU0_14470_from_RpoD_mono	660860	661929	661929	-	True	RpoD_mono
TU0_14470_from_RPOH_MONOMER	660860	661929	661929	-	True	RpoH_mono
TU0_4604_from_RpoD_mono	1940658	1942223	1940658	+	True	RpoD_mono
TU0_3304_from_RpoD_mono	1798120	1799370	1799370	-	True	RpoD_mono
TU0_14241_from_RpoD_mono	1515123	1515218	None	-	True	RpoD_mono
TU0_14817_with_TERM0902_from_RpoD_mono	3069453	3070757	3070757	-	False	RpoD_mono
TU0_8664_from_RpoD_mono	4432136	4432516	None	+	True	RpoD_mono
TU0_13642_from_RpoD_mono	2589269	2590984	None	+	True	RpoD_mono
TU0_13070_from_RPOE_MONOMER	887200	887280	887280	-	True	RpoE_mono
TU0_14665_from_RpoD_mono	4024508	4025251	4024508	+	True	RpoD_mono
TU00492_from_RpoD_mono	779737	780141	779737	+	True	RpoD_mono
TU0_8524_from_RpoD_mono	507442	507783	None	+	True	RpoD_mono
TU0_13880_from_RpoD_mono	3303993	3305882	None	-	True	RpoD_mono
TU00238_from_RpoD_mono	1848884	1850552	None	+	True	RpoD_mono
TU0_13346_from_RpoD_mono	1682283	1683212	None	+	True	RpoD_mono
TU0_12874_from_RpoD_mono	294920	296320	None	-	True	RpoD_mono
TU0_14677_from_RPOS_MONOMER	900089	903059	903059	-	True	RpoS_mono
TU00083_with_TERM5_from_RpoD_mono	3597910	3598872	3598872	-	False	RpoD_mono
TU0_14378_with_TERM0_1034_from_RpoD_mono	357997	359502	357997	+	False	RpoD_mono
TU0_14117_from_RpoD_mono	4258344	4259329	None	+	True	RpoD_mono
TU0_13763_from_RpoD_mono	2990116	2991492	None	+	True	RpoD_mono
TU345_with_ARCAT1_from_RpoD_mono	4637562	4638535	4638535	-	False	RpoD_mono
TU0_13141_from_RpoD_mono	1174650	1177787	None	+	True	RpoD_mono
TU0_8454_from_RpoD_mono	741842	745949	741842	+	True	RpoD_mono
TU0_7581_from_RpoD_mono	63429	65803	65803	-	True	RpoD_mono
TU00154_with_TERM57_from_RPON_MONOMER	2848649	2852343	2848649	+	False	RpoN_mono
TU0_13461_from_RpoD_mono	2026212	2026394	None	-	True	RpoD_mono
TU00424_with_TERM57_from_RpoD_mono	2848861	2852343	2848861	+	False	RpoD_mono
TU0_8335_from_RpoD_mono	2693789	2695379	2693789	+	True	RpoD_mono
TU0_1425_from_RpoD_mono	104636	106456	104636	+	True	RpoD_mono
TU0_14047_from_RpoD_mono	4003887	4005716	None	+	True	RpoD_mono
TU00287_with_TERM60_from_RPOH_MONOMER	4118391	4120377	4120377	-	False	RpoH_mono
TU00018_with_TERM88_from_RpoD_mono	4615301	4619682	4615301	+	False	RpoD_mono
TU0_4623_from_RpoD_mono	3604445	3606672	3604445	+	True	RpoD_mono
TU0_6508_from_RpoD_mono	365652	366762	366762	-	True	RpoD_mono
TU0_14568_from_RpoD_mono	4398243	4402327	4398243	+	True	RpoD_mono
TU0_13594_from_RpoD_mono	2447250	2453023	None	-	True	RpoD_mono
TU0_3305_with_RPLT_T2_from_RpoD_mono	1797387	1798842	1798842	-	False	RpoD_mono
TU0_8753_from_RpoD_mono	3136722	3137615	3136722	+	True	RpoD_mono
TU0_13702_from_RpoD_mono	2781660	2782451	None	-	True	RpoD_mono
TU0_8593_from_RpoD_mono	3774194	3774403	None	-	True	RpoD_mono
TU0_13404_from_RpoD_mono	1873697	1874878	None	+	True	RpoD_mono
TU0_12804_from_RpoD_mono	71271	72115	71271	+	True	RpoD_mono
TU00364_from_RpoD_mono	1498560	1500179	1498560	+	True	RpoD_mono
TU0_14818_from_RpoD_mono	3068187	3070757	3070757	-	True	RpoD_mono
TU0_8831_from_RpoD_mono	273325	274341	None	-	True	RpoD_mono
TU0_13838_from_RPOS_MONOMER	3176096	3179603	3176096	+	True	RpoS_mono
TU0_14317_from_RpoD_mono	2101415	2104081	None	-	True	RpoD_mono
TU_8443_from_RpoD_mono	2854475	2854850	2854850	-	True	RpoD_mono
TU0_14191_from_RpoD_mono	4518694	4520043	None	-	True	RpoD_mono
